0.01,22.65,22.65,22.65,22.65,21.99,22.32,22.485,13.840960449678109,4018242770564.89,0.0
0.51,22.65,22.65,22.65,22.65,22.65,22.65,22.650000000000002,15.162316382226392,4018242770564.89,0.0
1.01,22.65,22.99,22.65,22.99,22.32,22.65,22.708333333333332,16.29421892489243,6132950956638.66,0.0
1.51,22.65,22.65,22.65,22.65,22.65,22.65,22.650000000000002,17.247586086158563,2740702471794.62,0.0
2.01,22.65,22.99,22.65,22.65,22.32,22.32,22.596666666666664,18.049948173234778,4018242770564.89,0.0
2.52,22.65,22.99,22.65,22.65,22.32,22.32,22.596666666666664,18.73195594724956,6132950956638.66,0.0
3.02,22.65,22.65,22.65,22.65,22.32,22.65,22.595,19.311412555162125,2740702471794.62,0.0
3.52,22.65,22.99,22.65,22.65,22.32,22.65,22.651666666666667,19.812450671887806,4018242770564.89,0.0
4.02,22.99,22.99,22.65,22.99,22.32,22.65,22.765,20.255333071104634,6132950956638.66,0.0
4.52,22.65,22.99,22.65,22.65,22.32,22.65,22.651666666666667,20.61478311043894,4018242770564.89,0.0
5.02,22.65,22.99,22.65,22.99,22.32,22.65,22.708333333333332,20.9288156438731,6132950956638.66,0.0
5.52,22.65,22.65,22.65,22.99,22.65,22.65,22.706666666666663,21.19549329729213,2740702471794.62,0.0
6.02,22.65,22.99,22.99,22.65,22.65,22.65,22.763333333333335,21.43066930269831,2740702471794.62,0.0
6.52,22.65,22.99,22.99,22.65,22.32,22.32,22.653333333333332,21.61406890729356,4018242770564.89,0.0
7.02,22.65,22.65,22.65,22.65,22.32,22.65,22.595,21.761208571199525,2740702471794.62,0.0
7.52,22.65,22.99,22.65,22.65,22.65,22.65,22.706666666666667,21.903027285519595,2740702471794.62,0.0
8.02,22.65,22.99,22.65,22.65,22.32,22.65,22.651666666666667,22.015323192691653,2740702471794.62,0.0
8.52,22.65,22.99,22.65,22.65,22.32,22.32,22.596666666666664,22.102524713787904,4018242770564.89,0.0
9.02,22.65,23.32,22.65,22.65,22.32,22.65,22.706666666666667,22.193146006719715,2740702471794.62,0.0
9.52,22.65,22.99,22.65,22.65,22.32,22.32,22.596666666666664,22.253674105711756,9837454951294.06,0.0
10.02,22.65,22.32,22.65,22.99,22.32,22.65,22.596666666666668,22.30512298985499,6132950956638.66,0.0
10.52,22.65,23.66,22.65,22.65,22.32,22.65,22.763333333333335,22.373854541376737,2740702471794.62,0.0
11.02,22.65,22.99,22.99,22.65,22.32,22.32,22.653333333333332,22.415776360170224,9837454951294.06,0.0
11.53,22.65,23.32,22.65,22.65,22.65,22.65,22.76166666666667,22.46765990614469,4018242770564.89,0.0
12.03,22.65,22.65,22.99,22.65,22.32,22.32,22.596666666666664,22.487010920222986,2740702471794.62,0.0
12.53,22.65,22.65,22.65,22.65,22.32,22.65,22.595,22.50320928218954,9837454951294.06,0.0
13.03,22.65,22.65,22.99,22.65,22.32,22.32,22.596666666666664,22.517227889861108,4018242770564.89,0.0
13.53,22.32,22.65,22.65,22.65,22.32,22.65,22.540000000000003,22.52064370638194,6132950956638.66,0.0
14.03,22.65,22.65,22.65,22.65,22.32,22.32,22.539999999999996,22.523547150424648,2740702471794.62,0.0
14.53,22.65,22.99,22.65,22.99,22.65,22.65,22.763333333333332,22.559515077860947,2740702471794.62,0.0
15.03,22.65,22.99,22.65,22.65,22.32,22.65,22.651666666666667,22.573337816181805,4018242770564.89,0.0
15.53,22.65,22.65,22.65,22.65,22.32,22.32,22.539999999999996,22.568337143754533,2740702471794.62,0.0
16.03,22.65,22.65,22.65,22.99,22.32,22.65,22.651666666666667,22.58083657219135,2740702471794.62,0.0
16.53,22.65,23.32,22.65,22.65,22.32,22.65,22.706666666666667,22.59971108636265,2740702471794.62,0.0
17.03,22.65,22.99,22.65,22.99,22.65,22.65,22.763333333333332,22.62425442340825,4018242770564.89,0.0
17.53,22.65,22.99,22.65,22.65,22.65,22.65,22.706666666666667,22.636616259897014,4018242770564.89,0.0
18.03,22.65,22.65,22.65,22.65,22.65,22.65,22.650000000000002,22.638623820912464,4018242770564.89,0.0
18.53,22.65,22.99,22.65,22.99,22.32,22.65,22.708333333333332,22.649080247775593,9837454951294.06,0.0
